date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:13	5594/5594	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:13%20GMT	https://static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3~mv2.png/v1/crop/x_1,y_0,w_637,h_640/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	./gosa_clon/static.wixstatic.com/media/addb59_cff06f57aaae495e8582045a43d734a3_mv2.png/v1/crop/x_1,y_0,w_637,h_640/fill/w_216,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/imagen_2024-06-10_200625959.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:15	136202/136202	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:14%20GMT	https://static.wixstatic.com/media/addb59_b441c05d52e94b6eb84146a9a4ec4513~mv2.png/v1/crop/x_0,y_2,w_397,h_397/fill/w_217,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2021_24_07.png	./gosa_clon/static.wixstatic.com/media/addb59_b441c05d52e94b6eb84146a9a4ec4513_mv2.png/v1/crop/x_0,y_2,w_397,h_397/fill/w_217,h_217,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202022-03-10%20at%2021_24_07.png	(from https://oangosa2012.wixsite.com/gosa/integrantes)
15:47:15	17153/17153	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:15%20GMT	https://static.wixstatic.com/media/addb59_f11bf82202fb41088f8ddf86c8ed0365~mv2.jpg/v1/fill/w_345,h_160,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot_20220128-124224_WhatsApp_edited.jpg	./gosa_clon/static.wixstatic.com/media/addb59_f11bf82202fb41088f8ddf86c8ed0365_mv2.jpg/v1/fill/w_345,h_160,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot_20220128-124224_WhatsApp_edited.jpg	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:16	2301/2301	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:16%20GMT	https://static.wixstatic.com/media/addb59_a963a6d632e54ed6b15ec2c77a66298df000.jpg/v1/fill/w_111,h_113,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_a963a6d632e54ed6b15ec2c77a66298df000.jpg	./gosa_clon/static.wixstatic.com/media/addb59_a963a6d632e54ed6b15ec2c77a66298df000.jpg/v1/fill/w_111,h_113,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_a963a6d632e54ed6b15ec2c77a66298df000.jpg	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:17	2710/2710	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:17%20GMT	https://static.wixstatic.com/media/addb59_adb5e52f7b2c47f0bd40b4dca796dc27~mv2.jpeg/v1/fill/w_111,h_87,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_adb5e52f7b2c47f0bd40b4dca796dc27~mv2.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_adb5e52f7b2c47f0bd40b4dca796dc27_mv2.jpeg/v1/fill/w_111,h_87,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_adb5e52f7b2c47f0bd40b4dca796dc27_mv2.jpg	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:18	2811/2811	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:18%20GMT	https://static.wixstatic.com/media/addb59_648508636d0946e6b2403c83322129be~mv2.jpeg/v1/fill/w_111,h_79,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_648508636d0946e6b2403c83322129be~mv2.jpeg	./gosa_clon/static.wixstatic.com/media/addb59_648508636d0946e6b2403c83322129be_mv2.jpeg/v1/fill/w_111,h_79,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_648508636d0946e6b2403c83322129be_mv2.jpg	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:19	5716/5716	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:19%20GMT	https://static.wixstatic.com/media/addb59_cb0e1365c6b248919d6b12faf0004060~mv2.png/v1/fill/w_62,h_41,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_cb0e1365c6b248919d6b12faf0004060~mv2.png	./gosa_clon/static.wixstatic.com/media/addb59_cb0e1365c6b248919d6b12faf0004060_mv2.png/v1/fill/w_62,h_41,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_cb0e1365c6b248919d6b12faf0004060_mv2.png	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:20	2296/2296	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:20%20GMT	https://static.wixstatic.com/media/addb59_c6d5760211204dfface04280959008ee~mv2.jpg/v1/fill/w_111,h_111,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_c6d5760211204dfface04280959008ee~mv2.jpg	./gosa_clon/static.wixstatic.com/media/addb59_c6d5760211204dfface04280959008ee_mv2.jpg/v1/fill/w_111,h_111,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_c6d5760211204dfface04280959008ee_mv2.jpg	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:21	3156/3156	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:21%20GMT	https://static.wixstatic.com/media/addb59_9832bc90274d4c59ad6ecdfa109d03b4~mv2.jpg/v1/fill/w_111,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_9832bc90274d4c59ad6ecdfa109d03b4~mv2.jpg	./gosa_clon/static.wixstatic.com/media/addb59_9832bc90274d4c59ad6ecdfa109d03b4_mv2.jpg/v1/fill/w_111,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_9832bc90274d4c59ad6ecdfa109d03b4_mv2.jpg	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:22	5858/5858	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:22%20GMT	https://static.wixstatic.com/media/addb59_8daa56bf3eec4109b1200f56d1657d96~mv2.png/v1/fill/w_62,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_8daa56bf3eec4109b1200f56d1657d96~mv2.png	./gosa_clon/static.wixstatic.com/media/addb59_8daa56bf3eec4109b1200f56d1657d96_mv2.png/v1/fill/w_62,h_31,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_8daa56bf3eec4109b1200f56d1657d96_mv2.png	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:23	4014/4014	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:23%20GMT	https://static.wixstatic.com/media/addb59_780d8da7a1df418fb242eae87abd0779~mv2.png/v1/fill/w_62,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_780d8da7a1df418fb242eae87abd0779~mv2.png	./gosa_clon/static.wixstatic.com/media/addb59_780d8da7a1df418fb242eae87abd0779_mv2.png/v1/fill/w_62,h_36,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_780d8da7a1df418fb242eae87abd0779_mv2.png	(from https://oangosa2012.wixsite.com/gosa/%c3%a1reas-de-investigaci%c3%b3n)
15:47:24	2995/2995	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:24%20GMT	https://static.wixstatic.com/media/addb59_96afd3e6acbd4fb29cd60bcda627ee0a~mv2.jpg/v1/fill/w_123,h_88,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_96afd3e6acbd4fb29cd60bcda627ee0a~mv2.jpg	./gosa_clon/static.wixstatic.com/media/addb59_96afd3e6acbd4fb29cd60bcda627ee0a_mv2.jpg/v1/fill/w_123,h_88,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_96afd3e6acbd4fb29cd60bcda627ee0a_mv2.jpg	(from https://oangosa2012.wixsite.com/gosa/divulgacion)
15:47:25	10423/10423	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Feb%202026%2020:47:25%20GMT	https://static.wixstatic.com/media/addb59_d184944df8c242a8827b3ca202655bd6~mv2.png/v1/fill/w_122,h_46,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_d184944df8c242a8827b3ca202655bd6~mv2.png	./gosa_clon/static.wixstatic.com/media/addb59_d184944df8c242a8827b3ca202655bd6_mv2.png/v1/fill/w_122,h_46,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/addb59_d184944df8c242a8827b3ca202655bd6_mv2.png	(from https://oangosa2012.wixsite.com/gosa/divulgacion)
15:47:27	115364/115364	---M--	200	added ('OK')	image/jpeg	date:Sun,%2022%20Feb%202026%2020:47:26%20GMT	https://static.wixstatic.com/media/addb59_8a26102cec9e477485f3f1acc2bef59b~mv2.jpg/v1/fill/w_980,h_627,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/addb59_8a26102cec9e477485f3f1acc2bef59b~mv2.jpg	./gosa_clon/static.wixstatic.com/media/addb59_8a26102cec9e477485f3f1acc2bef59b_mv2.jpg/v1/fill/w_980,h_627,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/addb59_8a26102cec9e477485f3f1acc2bef59b_mv2.jpg	(from https://oangosa2012.wixsite.com/gosa/acerca-de-gosa)
15:47:28	9/9	---M--	403	error ('Forbidden')	text/plain	date:Sun,%2022%20Feb%202026%2020:47:27%20GMT	https://static.wixstatic.com/robots.txt		(from https://oangosa2012.wixsite.com/gosa)
15:47:28	2505/2505	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Feb%202026%2020:47:28%20GMT	https://oangosa2012.wixsite.com/gosa/en/t	./gosa_clon/oangosa2012.wixsite.com/gosa/en/t.71.delayed	(from https://oangosa2012.wixsite.com/gosa/en/integrantes)
15:47:29	2506/2506	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Feb%202026%2020:47:29%20GMT	https://oangosa2012.wixsite.com/gosa/en/e	./gosa_clon/oangosa2012.wixsite.com/gosa/en/e.72.delayed	(from https://oangosa2012.wixsite.com/gosa/en/integrantes)
15:47:30	2502/2502	---MCZ	400	error ('Bad%20Request')	text/html	date:Sun,%2022%20Feb%202026%2020:47:30%20GMT	https://oangosa2012.wixsite.com/gosa/en/2048px-Octicons-mark-github.svg	./gosa_clon/oangosa2012.wixsite.com/gosa/en/2048px-Octicons-mark-github.73.delayed	(from https://oangosa2012.wixsite.com/gosa/en/integrantes)
15:47:31	2503/2503	---MCZ	400	error ('Bad%20Request')	text/html	date:Sun,%2022%20Feb%202026%2020:47:31%20GMT	https://oangosa2012.wixsite.com/gosa/en/window.location.href	./gosa_clon/oangosa2012.wixsite.com/gosa/en/window.location.74.delayed	(from https://oangosa2012.wixsite.com/gosa/en/integrantes)
15:47:32	2502/2502	---MCZ	400	error ('Bad%20Request')	text/html	date:Sun,%2022%20Feb%202026%2020:47:32%20GMT	https://oangosa2012.wixsite.com/gosa/en/robots.txt	./gosa_clon/oangosa2012.wixsite.com/gosa/en/robots.75.delayed	(from https://oangosa2012.wixsite.com/gosa/en/integrantes)
15:47:33	2504/2504	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Feb%202026%2020:47:33%20GMT	https://oangosa2012.wixsite.com/gosa/en/sitemap.xml	./gosa_clon/oangosa2012.wixsite.com/gosa/en/sitemap.76.delayed	(from https://oangosa2012.wixsite.com/gosa/en/integrantes)
15:47:34	2505/2505	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2022%20Feb%202026%2020:47:34%20GMT	https://oangosa2012.wixsite.com/gosa/en/feed.xml	./gosa_clon/oangosa2012.wixsite.com/gosa/en/feed.77.delayed	(from https://oangosa2012.wixsite.com/gosa/en/integrantes)
15:47:35	2501/2501	---MCZ	400	error ('Bad%20Request')	text/html	date:Sun,%2022%20Feb%202026%2020:47:35%20GMT	https://oangosa2012.wixsite.com/gosa/en/decodeURIComponent(e	./gosa_clon/oangosa2012.wixsite.com/gosa/en/decodeURIComponent(e.78.delayed	(from https://oangosa2012.wixsite.com/gosa/en/integrantes)
